member_id,branch_id,plan_id,expiring_payment_id,expiry_date,renewed,observable
M02926,B03,P4,PAY002926,2026-03-13,1,1
M02927,B03,P2,PAY002927,2025-10-03,1,1
M02927,B03,P2,PAY010221,2025-11-13,0,1
M02928,B03,P1,PAY002928,2025-10-06,0,1
M02929,B03,P3,PAY002929,2025-12-25,1,1
M02929,B03,P3,PAY011218,2026-03-20,1,1
M02929,B03,P3,PAY012344,2026-06-27,0,0
M02930,B03,P1,PAY002930,2025-10-20,1,1
M02930,B03,P1,PAY010438,2025-11-27,1,1
M02930,B03,P1,PAY010896,2025-12-24,1,1
M02930,B03,P1,PAY011206,2026-01-24,1,1
M02930,B03,P1,PAY011602,2026-02-23,1,1
M02930,B03,P1,PAY011979,2026-04-05,1,1
M02930,B03,P1,PAY012547,2026-05-03,1,1
M02930,B03,P1,PAY012952,2026-06-05,1,1
M02931,B03,P1,PAY002931,2025-11-12,0,1
M02932,B03,P4,PAY002932,2026-04-10,1,1
M02933,B03,P4,PAY002933,2026-04-07,1,1
M02934,B03,P3,PAY002934,2026-01-18,1,1
M02934,B03,P3,PAY011513,2026-04-24,1,1
M02935,B03,P3,PAY002935,2026-01-23,1,1
M02935,B03,P3,PAY011584,2026-04-27,0,1
M02936,B03,P4,PAY002936,2026-04-15,1,1
M02937,B03,P2,PAY002937,2025-11-20,1,1
M02937,B03,P2,PAY010812,2025-12-17,0,1
M02938,B03,P1,PAY002938,2025-11-29,1,1
M02938,B03,P1,PAY010918,2025-12-27,1,1
M02938,B03,P1,PAY011250,2026-01-22,1,1
M02938,B03,P1,PAY011569,2026-02-24,1,1
M02938,B03,P1,PAY011992,2026-04-03,1,1
M02938,B03,P1,PAY012512,2026-05-05,1,1
M02938,B03,P1,PAY012979,2026-06-14,1,1
M02939,B03,P3,PAY002939,2026-01-07,1,1
M02939,B03,P3,PAY011374,2026-04-11,0,1
M02940,B03,P4,PAY002940,2026-04-06,1,1
M02941,B03,P1,PAY002941,2025-11-23,1,1
M02941,B03,P1,PAY010843,2025-12-21,1,1
M02941,B03,P1,PAY011175,2026-01-18,1,1
M02941,B03,P1,PAY011514,2026-02-14,1,1
M02941,B03,P3,PAY011865,2026-05-17,1,1
M02942,B03,P3,PAY002942,2026-02-09,1,1
M02942,B03,P3,PAY011789,2026-05-05,1,1
M02943,B03,P3,PAY002943,2026-02-16,1,1
M02943,B03,P3,PAY011889,2026-05-20,0,1
M02944,B03,P3,PAY002944,2026-02-24,1,1
M02944,B03,P3,PAY011993,2026-06-03,1,1
M02946,B03,P1,PAY002946,2025-12-24,1,1
M02946,B03,P1,PAY011207,2026-02-02,0,1
M02947,B03,P3,PAY002947,2026-02-27,0,1
M02948,B03,P1,PAY002948,2025-12-05,1,1
M02948,B03,P1,PAY011008,2026-01-11,1,1
M02948,B03,P1,PAY011422,2026-02-07,0,1
M02950,B03,P1,PAY002950,2025-12-17,1,1
M02950,B03,P1,PAY011135,2026-01-20,1,1
M02950,B03,P3,PAY011541,2026-04-24,1,1
M02950,B03,P1,PAY012829,2026-06-03,1,1
M02951,B03,P2,PAY002951,2025-12-16,0,1
M02952,B03,P1,PAY002952,2025-12-06,1,1
M02952,B03,P1,PAY011018,2026-01-01,1,1
M02952,B03,P1,PAY011299,2026-02-12,1,1
M02952,B03,P1,PAY011831,2026-03-14,1,1
M02952,B03,P1,PAY012268,2026-04-17,1,1
M02952,B03,P1,PAY012719,2026-05-19,1,1
M02952,B03,P1,PAY013134,2026-06-27,1,0
M02953,B03,P1,PAY002953,2025-12-13,0,1
M02955,B03,P3,PAY002955,2026-02-25,0,1
M02957,B03,P4,PAY002957,2026-05-17,1,1
M02958,B03,P3,PAY002958,2026-02-07,1,1
M02958,B03,P3,PAY011754,2026-05-12,1,1
M02959,B03,P1,PAY002959,2026-01-21,1,1
M02959,B03,P1,PAY011559,2026-02-19,0,1
M02960,B03,P3,PAY002960,2026-03-19,1,1
M02960,B03,P3,PAY012331,2026-06-16,1,1
M02961,B03,P3,PAY002961,2026-03-06,0,1
M02962,B03,P2,PAY002962,2026-01-14,0,1
M02965,B03,P3,PAY002965,2026-03-28,1,1
M02965,B03,P3,PAY012450,2026-06-27,1,0
M02966,B03,P1,PAY002966,2026-01-22,0,1
M02968,B03,P3,PAY002968,2026-03-28,1,1
M02968,B03,P3,PAY012451,2026-06-28,0,0
M02969,B03,P3,PAY002969,2026-03-16,0,1
M02970,B03,P4,PAY002970,2026-06-29,0,0
M02971,B03,P1,PAY002971,2026-01-14,1,1
M02971,B03,P1,PAY011467,2026-02-18,1,1
M02971,B03,P1,PAY011908,2026-03-26,1,1
M02971,B03,P1,PAY012421,2026-05-06,1,1
M02971,B03,P1,PAY012991,2026-06-02,1,1
M02972,B03,P3,PAY002972,2026-03-30,1,1
M02973,B03,P4,PAY002973,2026-06-20,1,0
M02974,B03,P3,PAY002974,2026-04-29,0,1
M02975,B03,P1,PAY002975,2026-02-22,1,1
M02975,B03,P1,PAY011964,2026-03-21,1,1
M02975,B03,P1,PAY012361,2026-04-23,1,1
M02975,B03,P1,PAY012814,2026-06-01,1,1
M02975,B03,P1,PAY013283,2026-06-30,0,0
M02976,B03,P1,PAY002976,2026-02-19,1,1
M02976,B03,P1,PAY011923,2026-03-23,1,1
M02976,B03,P1,PAY012381,2026-04-24,1,1
M02976,B03,P1,PAY012830,2026-05-20,1,1
M02976,B03,P1,PAY013148,2026-06-25,0,0
M02979,B03,P1,PAY002979,2026-02-18,1,1
M02979,B03,P1,PAY011909,2026-03-27,1,1
M02979,B03,P1,PAY012432,2026-04-30,1,1
M02979,B03,P1,PAY012907,2026-06-02,1,1
M02980,B03,P1,PAY002980,2026-02-25,1,1
M02980,B03,P1,PAY012012,2026-03-28,1,1
M02980,B03,P1,PAY012452,2026-04-30,1,1
M02980,B03,P1,PAY012908,2026-06-03,1,1
M02980,B03,P1,PAY013319,2026-06-30,0,0
M02982,B03,P2,PAY002982,2026-02-17,1,1
M02982,B03,P2,PAY011899,2026-03-26,1,1
M02982,B03,P2,PAY012422,2026-04-24,1,1
M02983,B03,P1,PAY002983,2026-02-20,1,1
M02983,B03,P1,PAY011938,2026-03-21,0,1
M02984,B03,P1,PAY002984,2026-02-09,1,1
M02984,B03,P1,PAY011790,2026-03-10,1,1
M02984,B03,P1,PAY012200,2026-04-06,1,1
M02984,B03,P1,PAY012555,2026-05-13,1,1
M02984,B03,P1,PAY013061,2026-06-14,0,1
M02986,B03,P1,PAY002986,2026-02-23,1,1
M02986,B03,P1,PAY011980,2026-03-19,1,1
M02986,B03,P1,PAY012332,2026-04-16,1,1
M02987,B03,P1,PAY002987,2026-02-28,1,1
M02987,B03,P1,PAY012061,2026-04-08,1,1
M02987,B03,P1,PAY012586,2026-05-19,1,1
M02987,B03,P1,PAY013135,2026-06-23,0,0
M02990,B03,P1,PAY002990,2026-02-18,1,1
M02990,B03,P1,PAY011910,2026-03-23,0,1
M02993,B03,P1,PAY002993,2026-02-28,0,1
M02996,B03,P1,PAY002996,2026-02-22,0,1
M02997,B03,P1,PAY002997,2026-02-23,0,1
M02999,B03,P1,PAY002999,2026-02-10,0,1
M03000,B03,P3,PAY003000,2026-04-17,1,1
M03001,B03,P1,PAY003001,2026-02-02,0,1
M03004,B03,P1,PAY003004,2026-03-18,1,1
M03004,B03,P3,PAY012324,2026-06-22,0,0
M03005,B03,P3,PAY003005,2026-05-15,1,1
M03005,B03,P1,PAY013080,2026-06-19,0,0
M03006,B03,P1,PAY003006,2026-03-15,1,1
M03006,B03,P1,PAY012279,2026-04-10,0,1
M03008,B03,P1,PAY003008,2026-03-05,1,1
M03008,B03,P1,PAY012129,2026-04-14,1,1
M03008,B03,P1,PAY012674,2026-05-23,1,1
M03009,B03,P1,PAY003009,2026-03-12,0,1
M03012,B03,P2,PAY003012,2026-03-02,1,1
M03012,B03,P2,PAY012094,2026-04-03,1,1
M03012,B03,P2,PAY012513,2026-05-07,0,1
M03013,B03,P1,PAY003013,2026-03-27,1,1
M03013,B03,P1,PAY012433,2026-04-23,1,1
M03013,B03,P1,PAY012815,2026-05-21,1,1
M03013,B03,P1,PAY013164,2026-06-22,1,0
M03014,B03,P1,PAY003014,2026-03-26,1,1
M03014,B03,P1,PAY012423,2026-05-02,1,1
M03014,B03,P1,PAY012945,2026-06-12,1,1
M03015,B03,P2,PAY003015,2026-03-11,0,1
M03016,B03,P3,PAY003016,2026-05-10,1,1
M03017,B03,P3,PAY003017,2026-05-03,1,1
M03018,B03,P3,PAY003018,2026-05-25,1,1
M03019,B03,P2,PAY003019,2026-03-19,1,1
M03019,B03,P2,PAY012333,2026-04-21,1,1
M03019,B03,P2,PAY012782,2026-05-25,1,1
M03019,B03,P2,PAY013223,2026-06-30,0,0
M03020,B03,P3,PAY003020,2026-05-10,0,1
M03021,B03,P3,PAY003021,2026-05-09,1,1
M03022,B03,P1,PAY003022,2026-03-22,0,1
M03023,B03,P3,PAY003023,2026-05-18,0,1
M03024,B03,P1,PAY003024,2026-03-11,0,1
M03026,B03,P3,PAY003026,2026-05-06,1,1
M03027,B03,P2,PAY003027,2026-03-14,1,1
M03027,B03,P2,PAY012269,2026-04-21,0,1
M03028,B03,P2,PAY003028,2026-03-28,0,1
M03029,B03,P2,PAY003029,2026-03-06,1,1
M03029,B03,P2,PAY012146,2026-04-11,0,1
M03030,B03,P1,PAY003030,2026-04-29,1,1
M03030,B03,P1,PAY012893,2026-06-05,1,1
M03033,B03,P1,PAY003033,2026-04-24,1,1
M03035,B03,P3,PAY003035,2026-06-26,0,0
M03036,B03,P1,PAY003036,2026-04-21,0,1
M03037,B03,P1,PAY003037,2026-04-07,1,1
M03037,B03,P1,PAY012573,2026-05-04,0,1
M03039,B03,P3,PAY003039,2026-06-21,0,0
M03040,B03,P2,PAY003040,2026-04-30,1,1
M03040,B03,P2,PAY012909,2026-06-05,1,1
M03044,B03,P3,PAY003044,2026-06-01,0,1
M03046,B03,P3,PAY003046,2026-06-27,1,0
M03047,B03,P1,PAY003047,2026-04-23,0,1
M03048,B03,P1,PAY003048,2026-04-13,1,1
M03048,B03,P2,PAY012658,2026-05-21,0,1
M03049,B03,P1,PAY003049,2026-04-13,1,1
M03049,B03,P1,PAY012659,2026-05-21,1,1
M03049,B03,P1,PAY013165,2026-06-30,0,0
M03050,B03,P2,PAY003050,2026-04-02,1,1
M03050,B03,P2,PAY012497,2026-05-13,1,1
M03051,B03,P2,PAY003051,2026-05-13,1,1
M03051,B03,P2,PAY013063,2026-06-15,1,1
M03057,B03,P2,PAY003057,2026-05-13,1,1
M03057,B03,P2,PAY013064,2026-06-09,1,1
M03058,B03,P2,PAY003058,2026-05-19,0,1
M03063,B03,P1,PAY003063,2026-05-22,1,1
M03063,B03,P1,PAY013172,2026-06-18,1,0
M03070,B03,P1,PAY003070,2026-05-24,1,1
M03071,B03,P1,PAY003071,2026-05-01,0,1
M03073,B03,P2,PAY003073,2026-05-28,0,1
M03075,B03,P1,PAY003075,2026-06-13,1,1
M03078,B03,P1,PAY003078,2026-06-21,1,0
M03079,B03,P1,PAY003079,2026-06-24,1,0
M03080,B03,P1,PAY003080,2026-06-03,0,1
M03081,B03,P1,PAY003081,2026-06-27,1,0
M03083,B03,P1,PAY003083,2026-06-07,1,1
M03089,B03,P1,PAY003089,2026-06-23,1,0
M03110,B04,P1,PAY003110,2025-01-21,1,1
M03110,B04,P1,PAY005574,2025-02-28,1,1
M03110,B04,P1,PAY006539,2025-03-28,0,1
M03111,B04,P1,PAY003111,2025-01-10,1,1
M03111,B04,P1,PAY005220,2025-02-09,1,1
M03111,B04,P1,PAY006045,2025-03-07,1,1
M03111,B04,P3,PAY006714,2025-06-16,1,1
M03111,B04,P3,PAY008622,2025-09-22,0,1
M03112,B04,P1,PAY003112,2025-01-29,0,1
M03113,B04,P2,PAY003113,2025-01-26,1,1
M03113,B04,P2,PAY005717,2025-02-28,1,1
M03113,B04,P2,PAY006540,2025-04-08,1,1
M03113,B04,P2,PAY007377,2025-05-04,1,1
M03113,B04,P2,PAY007920,2025-06-08,1,1
M03113,B04,P2,PAY008498,2025-07-12,1,1
M03113,B04,P2,PAY009042,2025-08-14,1,1
M03113,B04,P2,PAY009547,2025-09-18,1,1
M03113,B04,P2,PAY010006,2025-10-27,1,1
M03113,B04,P2,PAY010531,2025-11-23,0,1
M03114,B04,P3,PAY003114,2025-01-20,1,1
M03114,B04,P3,PAY005538,2025-04-23,0,1
M03115,B04,P1,PAY003115,2025-01-05,0,1
M03116,B04,P3,PAY003116,2025-02-21,1,1
M03116,B04,P3,PAY006346,2025-05-19,1,1
M03116,B04,P3,PAY008178,2025-08-28,1,1
M03116,B04,P3,PAY009738,2025-12-08,1,1
M03116,B04,P3,PAY011042,2026-03-09,0,1
M03117,B04,P4,PAY003117,2025-05-27,1,1
M03117,B04,P4,PAY008308,2025-11-25,1,1
M03117,B04,P4,PAY010872,2026-05-30,1,1
M03118,B04,P1,PAY003118,2025-01-06,0,1
M03119,B04,P5,PAY003119,2025-02-16,0,1
M03120,B04,P3,PAY003120,2025-02-08,1,1
M03120,B04,P3,PAY006017,2025-05-15,1,1
M03120,B04,P3,PAY008119,2025-08-14,1,1
M03120,B04,P3,PAY009548,2025-11-09,0,1
M03121,B04,P1,PAY003121,2025-01-02,1,1
M03121,B04,P3,PAY004970,2025-03-29,0,1
M03122,B04,P4,PAY003122,2025-02-01,1,1
M03122,B04,P4,PAY005877,2025-08-11,1,1
M03122,B04,P2,PAY009514,2025-09-22,1,1
M03122,B04,P2,PAY010064,2025-10-29,1,1
M03123,B04,P3,PAY003123,2025-01-21,1,1
M03123,B04,P3,PAY005575,2025-04-30,1,1
M03123,B04,P3,PAY007843,2025-08-06,1,1
M03123,B04,P4,PAY009444,2026-02-09,0,1
M03124,B04,P3,PAY003124,2025-02-03,1,1
M03124,B04,P3,PAY005910,2025-05-13,1,1
M03124,B04,P3,PAY008077,2025-08-20,1,1
M03125,B04,P4,PAY003125,2025-02-20,0,1
M03126,B04,P3,PAY003126,2025-02-14,1,1
M03126,B04,P1,PAY006176,2025-03-25,1,1
M03126,B04,P1,PAY007120,2025-04-29,1,1
M03126,B04,P1,PAY007807,2025-06-08,1,1
M03126,B04,P1,PAY008499,2025-07-17,0,1
M03127,B04,P1,PAY003127,2025-01-24,0,1
M03128,B04,P1,PAY003128,2025-01-19,1,1
M03128,B04,P1,PAY005511,2025-02-14,1,1
M03128,B04,P1,PAY006177,2025-03-16,1,1
M03128,B04,P1,PAY006908,2025-04-21,0,1
M03129,B04,P1,PAY003129,2025-01-28,1,1
M03129,B04,P1,PAY005782,2025-03-06,0,1
M03130,B04,P1,PAY003130,2025-01-17,1,1
M03130,B04,P1,PAY005446,2025-02-27,0,1
M03131,B04,P1,PAY003131,2025-01-29,0,1
M03132,B04,P1,PAY003132,2025-01-25,1,1
M03132,B04,P2,PAY005684,2025-03-04,1,1
M03132,B04,P2,PAY006647,2025-04-13,0,1
M03133,B04,P2,PAY003133,2025-01-09,1,1
M03133,B04,P2,PAY005182,2025-02-07,0,1
M03134,B04,P5,PAY003134,2025-12-17,1,1
M03135,B04,P1,PAY003135,2025-01-13,1,1
M03135,B04,P1,PAY005324,2025-02-10,1,1
M03135,B04,P1,PAY006072,2025-03-17,0,1
M03136,B04,P3,PAY003136,2025-01-21,1,1
M03136,B04,P3,PAY005576,2025-04-24,0,1
M03137,B04,P1,PAY003137,2025-01-11,1,1
M03137,B04,P3,PAY005253,2025-04-07,0,1
M03138,B04,P1,PAY003138,2025-01-15,0,1
M03139,B04,P1,PAY003139,2025-01-14,1,1
M03139,B04,P3,PAY005356,2025-04-14,1,1
M03139,B04,P3,PAY007517,2025-07-21,1,1
M03139,B04,P3,PAY009197,2025-10-21,0,1
M03140,B04,P3,PAY003140,2025-03-30,1,1
M03140,B04,P3,PAY007193,2025-07-03,1,1
M03140,B04,P3,PAY008905,2025-10-02,1,1
M03140,B04,P3,PAY010213,2025-12-29,0,1
M03141,B04,P3,PAY003141,2025-01-30,0,1
M03142,B04,P4,PAY003142,2025-04-02,1,1
M03142,B04,P4,PAY007246,2025-10-08,0,1
M03143,B04,P4,PAY003143,2025-04-27,1,1
M03143,B04,P4,PAY007769,2025-10-26,1,1
M03143,B04,P4,PAY010515,2026-04-27,1,1
M03144,B04,P1,PAY003144,2025-01-22,0,1
M03145,B04,P1,PAY003145,2025-01-12,1,1
M03145,B04,P1,PAY005289,2025-02-14,1,1
M03145,B04,P1,PAY006178,2025-03-11,1,1
M03145,B04,P1,PAY006802,2025-04-16,0,1
M03146,B04,P4,PAY003146,2025-05-01,1,1
M03146,B04,P4,PAY007868,2025-10-26,0,1
M03147,B04,P1,PAY003147,2025-01-18,1,1
M03147,B04,P3,PAY005476,2025-04-21,1,1
M03147,B04,P3,PAY007655,2025-07-16,1,1
M03147,B04,P3,PAY009114,2025-10-18,1,1
M03147,B04,P3,PAY010403,2026-01-17,1,1
M03147,B04,P3,PAY011499,2026-04-15,1,1
M03148,B04,P4,PAY003148,2025-03-16,1,1
M03148,B04,P4,PAY006909,2025-09-18,0,1
M03149,B04,P3,PAY003149,2025-03-07,0,1
M03150,B04,P5,PAY003150,2025-02-05,1,1
M03150,B04,P5,PAY005950,2026-02-09,1,1
M03150,B04,P3,PAY011791,2026-05-07,0,1
M03151,B04,P1,PAY003151,2025-01-13,1,1
M03151,B04,P1,PAY005325,2025-02-14,0,1
M03152,B04,P3,PAY003152,2025-01-25,1,1
M03152,B04,P4,PAY005685,2025-07-31,1,1
M03152,B04,P4,PAY009368,2026-01-31,1,1
M03152,B04,P3,PAY011678,2026-05-06,0,1
M03153,B04,P1,PAY003153,2025-01-15,1,1
M03153,B04,P1,PAY005388,2025-02-11,1,1
M03153,B04,P1,PAY006096,2025-03-21,1,1
M03153,B04,P1,PAY007026,2025-04-18,1,1
M03153,B04,P1,PAY007597,2025-05-16,0,1
M03154,B04,P3,PAY003154,2025-01-23,1,1
M03154,B04,P3,PAY005630,2025-04-19,0,1
M03155,B04,P3,PAY003155,2025-03-30,1,1
M03155,B04,P1,PAY007194,2025-05-03,1,1
M03155,B04,P1,PAY007902,2025-06-08,1,1
M03155,B04,P1,PAY008500,2025-07-15,1,1
M03155,B04,P1,PAY009091,2025-08-22,0,1
M03156,B04,P2,PAY003156,2025-01-03,1,1
M03156,B04,P2,PAY005002,2025-02-03,1,1
M03156,B04,P2,PAY005911,2025-03-07,1,1
M03156,B04,P2,PAY006715,2025-04-12,1,1
M03156,B04,P2,PAY007478,2025-05-17,0,1
M03157,B04,P1,PAY003157,2025-01-14,1,1
M03157,B04,P1,PAY005357,2025-02-22,1,1
M03157,B04,P1,PAY006372,2025-03-21,0,1
M03158,B04,P3,PAY003158,2025-01-21,1,1
M03158,B04,P3,PAY005577,2025-04-30,0,1
M03159,B04,P3,PAY003159,2025-02-24,1,1
M03159,B04,P3,PAY006426,2025-06-02,0,1
M03160,B04,P1,PAY003160,2025-01-15,1,1
M03160,B04,P1,PAY005389,2025-02-25,0,1
M03161,B04,P5,PAY003161,2025-09-13,1,1
M03162,B04,P1,PAY003162,2025-01-25,0,1
M03163,B04,P1,PAY003163,2025-01-13,1,1
M03163,B04,P3,PAY005326,2025-04-14,1,1
M03163,B04,P5,PAY007518,2026-04-13,0,1
M03164,B04,P3,PAY003164,2025-02-06,1,1
M03164,B04,P3,PAY005975,2025-05-10,1,1
M03164,B04,P3,PAY008030,2025-08-13,1,1
M03164,B04,P3,PAY009533,2025-11-10,1,1
M03164,B04,P3,PAY010703,2026-02-17,0,1
M03165,B04,P5,PAY003165,2025-02-22,1,1
M03165,B04,P5,PAY006373,2026-03-05,1,1
M03166,B04,P1,PAY003166,2025-01-16,0,1
M03167,B04,P3,PAY003167,2025-01-03,0,1
M03168,B04,P3,PAY003168,2025-02-04,0,1
M03169,B04,P3,PAY003169,2025-01-18,1,1
M03169,B04,P3,PAY005477,2025-04-20,0,1
M03170,B04,P3,PAY003170,2025-03-07,1,1
M03170,B04,P3,PAY006716,2025-06-11,1,1
M03170,B04,P3,PAY008536,2025-09-14,0,1
M03171,B04,P3,PAY003171,2025-02-15,1,1
M03171,B04,P3,PAY006202,2025-05-18,0,1
M03172,B04,P3,PAY003172,2025-02-12,1,1
M03172,B04,P3,PAY006122,2025-05-09,0,1
M03173,B04,P1,PAY003173,2025-01-19,1,1
M03173,B04,P1,PAY005512,2025-02-17,1,1
M03173,B04,P1,PAY006241,2025-03-22,1,1
M03173,B04,P1,PAY007053,2025-04-23,1,1
M03173,B04,P1,PAY007697,2025-05-22,1,1
M03173,B04,P1,PAY008226,2025-06-19,0,1
M03174,B04,P1,PAY003174,2025-01-23,0,1
M03175,B04,P1,PAY003175,2025-01-29,1,1
M03175,B04,P1,PAY005810,2025-02-25,1,1
M03175,B04,P5,PAY006451,2026-03-08,0,1
M03176,B04,P3,PAY003176,2025-02-06,1,1
M03176,B04,P3,PAY005976,2025-05-14,1,1
M03176,B04,P3,PAY008098,2025-08-15,1,1
M03176,B04,P3,PAY009559,2025-11-24,1,1
M03176,B04,P3,PAY010855,2026-02-25,0,1
M03177,B04,P1,PAY003177,2025-01-23,0,1
M03178,B04,P1,PAY003178,2025-01-23,0,1
M03179,B04,P2,PAY003179,2025-01-09,0,1
M03180,B04,P1,PAY003180,2025-01-15,0,1
M03181,B04,P1,PAY003181,2025-01-14,1,1
M03181,B04,P3,PAY005358,2025-04-20,1,1
M03181,B04,P3,PAY007633,2025-07-30,1,1
M03181,B04,P3,PAY009359,2025-11-08,1,1
M03181,B04,P3,PAY010681,2026-02-12,0,1
M03182,B04,P1,PAY003182,2025-01-03,1,1
M03182,B04,P1,PAY005003,2025-02-14,1,1
M03182,B04,P1,PAY006179,2025-03-23,0,1
M03183,B04,P2,PAY003183,2025-01-11,1,1
M03183,B04,P2,PAY005254,2025-02-13,1,1
M03183,B04,P4,PAY006147,2025-08-14,1,1
M03183,B04,P4,PAY009549,2026-02-18,1,1
M03184,B04,P3,PAY003184,2025-01-16,1,1
M03184,B04,P3,PAY005421,2025-04-11,1,1
M03184,B04,P3,PAY007454,2025-07-16,1,1
M03184,B04,P3,PAY009115,2025-10-11,1,1
M03184,B04,P3,PAY010313,2026-01-08,0,1
M03185,B04,P2,PAY003185,2025-01-25,1,1
M03185,B04,P2,PAY005686,2025-02-28,1,1
M03185,B04,P4,PAY006541,2025-09-11,0,1
M03186,B04,P3,PAY003186,2025-03-10,0,1
M03187,B04,P3,PAY003187,2025-02-07,0,1
M03188,B04,P2,PAY003188,2025-01-16,0,1
M03189,B04,P3,PAY003189,2025-02-14,0,1
M03190,B04,P3,PAY003190,2025-03-05,1,1
M03190,B04,P1,PAY006673,2025-04-16,1,1
M03190,B04,P1,PAY007552,2025-05-11,0,1
M03191,B04,P5,PAY003191,2025-09-23,1,1
M03192,B04,P5,PAY003192,2025-10-14,1,1
M03193,B04,P3,PAY003193,2025-01-21,1,1
M03193,B04,P3,PAY005578,2025-04-26,0,1
M03194,B04,P2,PAY003194,2025-01-07,1,1
M03194,B04,P2,PAY005121,2025-02-15,1,1
M03194,B04,P2,PAY006203,2025-03-26,1,1
M03194,B04,P2,PAY007144,2025-04-30,1,1
M03194,B04,P2,PAY007844,2025-06-07,0,1
M03195,B04,P2,PAY003195,2025-01-27,1,1
M03195,B04,P4,PAY005743,2025-07-30,1,1
M03195,B04,P4,PAY009360,2026-01-26,1,1
M03196,B04,P3,PAY003196,2025-01-06,1,1
M03196,B04,P3,PAY005098,2025-04-04,0,1
M03197,B04,P1,PAY003197,2025-01-05,1,1
M03197,B04,P1,PAY005068,2025-02-02,0,1
M03198,B04,P3,PAY003198,2025-03-02,1,1
M03198,B04,P3,PAY006600,2025-06-04,0,1
M03199,B04,P4,PAY003199,2025-01-27,0,1
M03200,B04,P3,PAY003200,2025-02-18,0,1
M03201,B04,P4,PAY003201,2025-06-03,1,1
M03201,B04,P4,PAY008415,2025-12-01,0,1
M03202,B04,P3,PAY003202,2025-03-03,1,1
M03202,B04,P3,PAY006621,2025-06-07,1,1
M03202,B04,P3,PAY008482,2025-09-04,0,1
M03203,B04,P3,PAY003203,2025-03-11,1,1
M03203,B04,P3,PAY006803,2025-06-06,1,1
M03203,B04,P3,PAY008464,2025-09-17,0,1
M03204,B04,P1,PAY003204,2025-01-06,1,1
M03204,B04,P1,PAY005099,2025-02-02,0,1
M03205,B04,P4,PAY003205,2025-03-23,0,1
M03206,B04,P3,PAY003206,2025-02-18,1,1
M03206,B04,P3,PAY006262,2025-05-27,0,1
M03207,B04,P3,PAY003207,2025-01-29,0,1
M03208,B04,P3,PAY003208,2025-02-05,1,1
M03208,B04,P3,PAY005951,2025-05-13,1,1
M03208,B04,P3,PAY008078,2025-08-24,1,1
M03208,B04,P3,PAY009677,2025-11-30,1,1
M03208,B04,P3,PAY010944,2026-02-28,0,1
M03209,B04,P3,PAY003209,2025-02-16,0,1
M03210,B04,P4,PAY003210,2025-03-14,1,1
M03210,B04,P4,PAY006870,2025-09-11,0,1
M03211,B04,P5,PAY003211,2025-08-27,1,1
M03212,B04,P5,PAY003212,2025-06-15,1,1
M03212,B04,P1,PAY008604,2025-07-13,0,1
M03213,B04,P5,PAY003213,2025-03-10,1,1
M03213,B04,P5,PAY006784,2026-03-08,1,1
M03214,B04,P1,PAY003214,2025-01-18,0,1
M03215,B04,P1,PAY003215,2025-01-04,0,1
M03216,B04,P5,PAY003216,2025-07-09,1,1
M03217,B04,P1,PAY003217,2025-01-03,1,1
M03217,B04,P4,PAY005004,2025-07-04,1,1
M03217,B04,P3,PAY008916,2025-10-09,1,1
M03217,B04,P3,PAY010288,2026-01-16,0,1
M03218,B04,P1,PAY003218,2025-01-23,1,1
M03218,B04,P1,PAY005631,2025-02-27,1,1
M03218,B04,P1,PAY006485,2025-04-07,1,1
M03218,B04,P1,PAY007358,2025-05-11,1,1
M03218,B04,P1,PAY008046,2025-06-12,1,1
M03218,B04,P1,PAY008556,2025-07-08,0,1
M03219,B04,P4,PAY003219,2025-05-26,1,1
M03219,B04,P4,PAY008294,2025-12-02,1,1
M03219,B04,P4,PAY010968,2026-06-10,1,1
M03220,B04,P4,PAY003220,2025-06-06,1,1
M03220,B04,P4,PAY008465,2025-12-17,0,1
M03221,B04,P4,PAY003221,2025-03-17,0,1
M03222,B04,P4,PAY003222,2025-04-29,0,1
M03223,B04,P2,PAY003223,2025-01-15,1,1
M03223,B04,P2,PAY005390,2025-02-23,1,1
M03223,B04,P2,PAY006397,2025-03-27,0,1
M03224,B04,P5,PAY003224,2025-04-05,1,1
M03224,B04,P5,PAY007318,2026-03-31,0,1
M03225,B04,P3,PAY003225,2025-01-13,0,1
M03226,B04,P3,PAY003226,2025-01-20,1,1
M03226,B04,P3,PAY005539,2025-04-16,1,1
M03226,B04,P3,PAY007553,2025-07-20,1,1
M03226,B04,P3,PAY009180,2025-10-24,1,1
M03226,B04,P3,PAY010487,2026-01-23,1,1
M03226,B04,P3,PAY011585,2026-04-30,1,1
M03227,B04,P3,PAY003227,2025-01-09,0,1
M03228,B04,P3,PAY003228,2025-03-31,1,1
M03228,B04,P3,PAY007205,2025-07-02,1,1
M03228,B04,P3,PAY008890,2025-09-27,1,1
M03228,B04,P3,PAY010132,2025-12-23,0,1
M03229,B04,P1,PAY003229,2025-01-29,1,1
M03229,B04,P1,PAY005811,2025-02-28,0,1
M03230,B04,P2,PAY003230,2025-01-30,1,1
M03230,B04,P2,PAY005847,2025-02-28,0,1
M03231,B04,P1,PAY003231,2025-01-24,1,1
M03231,B04,P1,PAY005658,2025-02-28,1,1
M03231,B04,P1,PAY006542,2025-04-07,1,1
M03231,B04,P1,PAY007359,2025-05-07,1,1
M03231,B04,P1,PAY007971,2025-06-06,1,1
