service_txn_id,service_date,branch_id,service_type,amount,direct_cost
GS029412,2025-10-22,B04,Group Class,250,90
GS029413,2025-10-22,B04,Group Class,250,90
GS029414,2025-10-22,B04,Group Class,250,90
GS029415,2025-10-22,B04,Group Class,250,90
GS029416,2025-10-22,B04,Group Class,250,90
GS029417,2025-10-22,B04,Group Class,250,90
GS029418,2025-10-22,B04,Day Pass,150,20
GS029419,2025-10-22,B04,Day Pass,150,20
GS029420,2025-10-22,B04,Day Pass,150,20
GS029421,2025-10-22,B04,Day Pass,150,20
GS029422,2025-10-22,B04,Day Pass,150,20
GS029423,2025-10-22,B04,Day Pass,150,20
GS029424,2025-10-22,B04,Day Pass,150,20
GS029425,2025-10-22,B04,Day Pass,150,20
GS029426,2025-10-22,B04,Day Pass,150,20
GS029427,2025-10-22,B04,Day Pass,150,20
GS029428,2025-10-22,B05,Personal Training,650,380
GS029429,2025-10-22,B05,Personal Training,650,380
GS029430,2025-10-22,B05,Personal Training,650,380
GS029431,2025-10-22,B05,Personal Training,650,380
GS029432,2025-10-22,B05,Group Class,250,90
GS029433,2025-10-22,B05,Group Class,250,90
GS029434,2025-10-22,B05,Group Class,250,90
GS029435,2025-10-22,B05,Group Class,250,90
GS029436,2025-10-22,B05,Group Class,250,90
GS029437,2025-10-22,B05,Group Class,250,90
GS029438,2025-10-22,B05,Group Class,250,90
GS029439,2025-10-22,B05,Group Class,250,90
GS029440,2025-10-22,B05,Group Class,250,90
GS029441,2025-10-22,B05,Group Class,250,90
GS029442,2025-10-22,B05,Day Pass,150,20
GS029443,2025-10-22,B05,Day Pass,150,20
GS029444,2025-10-22,B05,Day Pass,150,20
GS029445,2025-10-22,B05,Day Pass,150,20
GS029446,2025-10-22,B05,Day Pass,150,20
GS029447,2025-10-22,B05,Day Pass,150,20
GS029448,2025-10-22,B05,Day Pass,150,20
GS029449,2025-10-22,B05,Day Pass,150,20
GS029450,2025-10-22,B05,Day Pass,150,20
GS029451,2025-10-23,B01,Personal Training,650,380
GS029452,2025-10-23,B01,Personal Training,650,380
GS029453,2025-10-23,B01,Personal Training,650,380
GS029454,2025-10-23,B01,Group Class,250,90
GS029455,2025-10-23,B01,Group Class,250,90
GS029456,2025-10-23,B01,Group Class,250,90
GS029457,2025-10-23,B01,Group Class,250,90
GS029458,2025-10-23,B01,Group Class,250,90
GS029459,2025-10-23,B01,Group Class,250,90
GS029460,2025-10-23,B01,Group Class,250,90
GS029461,2025-10-23,B01,Group Class,250,90
GS029462,2025-10-23,B01,Group Class,250,90
GS029463,2025-10-23,B01,Group Class,250,90
GS029464,2025-10-23,B01,Day Pass,150,20
GS029465,2025-10-23,B01,Day Pass,150,20
GS029466,2025-10-23,B01,Day Pass,150,20
GS029467,2025-10-23,B01,Day Pass,150,20
GS029468,2025-10-23,B01,Day Pass,150,20
GS029469,2025-10-23,B01,Day Pass,150,20
GS029470,2025-10-23,B01,Day Pass,150,20
GS029471,2025-10-23,B01,Day Pass,150,20
GS029472,2025-10-23,B02,Group Class,250,90
GS029473,2025-10-23,B02,Group Class,250,90
GS029474,2025-10-23,B02,Group Class,250,90
GS029475,2025-10-23,B02,Group Class,250,90
GS029476,2025-10-23,B02,Group Class,250,90
GS029477,2025-10-23,B02,Group Class,250,90
GS029478,2025-10-23,B02,Group Class,250,90
GS029479,2025-10-23,B02,Group Class,250,90
GS029480,2025-10-23,B02,Group Class,250,90
GS029481,2025-10-23,B02,Group Class,250,90
GS029482,2025-10-23,B02,Group Class,250,90
GS029483,2025-10-23,B02,Group Class,250,90
GS029484,2025-10-23,B02,Group Class,250,90
GS029485,2025-10-23,B02,Group Class,250,90
GS029486,2025-10-23,B02,Day Pass,150,20
GS029487,2025-10-23,B02,Day Pass,150,20
GS029488,2025-10-23,B02,Day Pass,150,20
GS029489,2025-10-23,B03,Personal Training,650,380
GS029490,2025-10-23,B03,Personal Training,650,380
GS029491,2025-10-23,B03,Personal Training,650,380
GS029492,2025-10-23,B03,Personal Training,650,380
GS029493,2025-10-23,B03,Personal Training,650,380
GS029494,2025-10-23,B03,Personal Training,650,380
GS029495,2025-10-23,B03,Group Class,250,90
GS029496,2025-10-23,B03,Group Class,250,90
GS029497,2025-10-23,B03,Group Class,250,90
GS029498,2025-10-23,B03,Group Class,250,90
GS029499,2025-10-23,B03,Day Pass,150,20
GS029500,2025-10-23,B03,Day Pass,150,20
GS029501,2025-10-23,B03,Day Pass,150,20
GS029502,2025-10-23,B03,Day Pass,150,20
GS029503,2025-10-23,B03,Day Pass,150,20
GS029504,2025-10-23,B03,Day Pass,150,20
GS029505,2025-10-23,B04,Personal Training,650,380
GS029506,2025-10-23,B04,Personal Training,650,380
GS029507,2025-10-23,B04,Group Class,250,90
GS029508,2025-10-23,B04,Group Class,250,90
GS029509,2025-10-23,B04,Group Class,250,90
GS029510,2025-10-23,B04,Group Class,250,90
GS029511,2025-10-23,B04,Group Class,250,90
GS029512,2025-10-23,B04,Group Class,250,90
GS029513,2025-10-23,B04,Day Pass,150,20
GS029514,2025-10-23,B04,Day Pass,150,20
GS029515,2025-10-23,B04,Day Pass,150,20
GS029516,2025-10-23,B04,Day Pass,150,20
GS029517,2025-10-23,B04,Day Pass,150,20
GS029518,2025-10-23,B04,Day Pass,150,20
GS029519,2025-10-23,B05,Group Class,250,90
GS029520,2025-10-23,B05,Group Class,250,90
GS029521,2025-10-23,B05,Group Class,250,90
GS029522,2025-10-23,B05,Group Class,250,90
GS029523,2025-10-23,B05,Group Class,250,90
GS029524,2025-10-23,B05,Group Class,250,90
GS029525,2025-10-23,B05,Group Class,250,90
GS029526,2025-10-23,B05,Group Class,250,90
GS029527,2025-10-23,B05,Group Class,250,90
GS029528,2025-10-23,B05,Group Class,250,90
GS029529,2025-10-23,B05,Day Pass,150,20
GS029530,2025-10-23,B05,Day Pass,150,20
GS029531,2025-10-23,B05,Day Pass,150,20
GS029532,2025-10-23,B05,Day Pass,150,20
GS029533,2025-10-24,B01,Personal Training,650,380
GS029534,2025-10-24,B01,Personal Training,650,380
GS029535,2025-10-24,B01,Personal Training,650,380
GS029536,2025-10-24,B01,Personal Training,650,380
GS029537,2025-10-24,B01,Group Class,250,90
GS029538,2025-10-24,B01,Group Class,250,90
GS029539,2025-10-24,B01,Group Class,250,90
GS029540,2025-10-24,B01,Group Class,250,90
GS029541,2025-10-24,B01,Group Class,250,90
GS029542,2025-10-24,B01,Group Class,250,90
GS029543,2025-10-24,B01,Group Class,250,90
GS029544,2025-10-24,B01,Group Class,250,90
GS029545,2025-10-24,B01,Group Class,250,90
GS029546,2025-10-24,B01,Group Class,250,90
GS029547,2025-10-24,B01,Group Class,250,90
GS029548,2025-10-24,B01,Group Class,250,90
GS029549,2025-10-24,B01,Day Pass,150,20
GS029550,2025-10-24,B01,Day Pass,150,20
GS029551,2025-10-24,B01,Day Pass,150,20
GS029552,2025-10-24,B01,Day Pass,150,20
GS029553,2025-10-24,B01,Day Pass,150,20
GS029554,2025-10-24,B01,Day Pass,150,20
GS029555,2025-10-24,B01,Day Pass,150,20
GS029556,2025-10-24,B01,Day Pass,150,20
GS029557,2025-10-24,B01,Day Pass,150,20
GS029558,2025-10-24,B02,Personal Training,650,380
GS029559,2025-10-24,B02,Personal Training,650,380
GS029560,2025-10-24,B02,Personal Training,650,380
GS029561,2025-10-24,B02,Personal Training,650,380
GS029562,2025-10-24,B02,Personal Training,650,380
GS029563,2025-10-24,B02,Personal Training,650,380
GS029564,2025-10-24,B02,Personal Training,650,380
GS029565,2025-10-24,B02,Personal Training,650,380
GS029566,2025-10-24,B02,Personal Training,650,380
GS029567,2025-10-24,B02,Group Class,250,90
GS029568,2025-10-24,B02,Group Class,250,90
GS029569,2025-10-24,B02,Group Class,250,90
GS029570,2025-10-24,B02,Group Class,250,90
GS029571,2025-10-24,B02,Group Class,250,90
GS029572,2025-10-24,B02,Group Class,250,90
GS029573,2025-10-24,B02,Group Class,250,90
GS029574,2025-10-24,B02,Group Class,250,90
GS029575,2025-10-24,B02,Group Class,250,90
GS029576,2025-10-24,B02,Group Class,250,90
GS029577,2025-10-24,B02,Group Class,250,90
GS029578,2025-10-24,B02,Group Class,250,90
GS029579,2025-10-24,B02,Group Class,250,90
GS029580,2025-10-24,B02,Group Class,250,90
GS029581,2025-10-24,B02,Group Class,250,90
GS029582,2025-10-24,B02,Group Class,250,90
GS029583,2025-10-24,B02,Day Pass,150,20
GS029584,2025-10-24,B02,Day Pass,150,20
GS029585,2025-10-24,B02,Day Pass,150,20
GS029586,2025-10-24,B02,Day Pass,150,20
GS029587,2025-10-24,B02,Day Pass,150,20
GS029588,2025-10-24,B02,Day Pass,150,20
GS029589,2025-10-24,B03,Personal Training,650,380
GS029590,2025-10-24,B03,Personal Training,650,380
GS029591,2025-10-24,B03,Group Class,250,90
GS029592,2025-10-24,B03,Group Class,250,90
GS029593,2025-10-24,B03,Group Class,250,90
GS029594,2025-10-24,B03,Group Class,250,90
GS029595,2025-10-24,B03,Group Class,250,90
GS029596,2025-10-24,B03,Group Class,250,90
GS029597,2025-10-24,B03,Group Class,250,90
GS029598,2025-10-24,B03,Group Class,250,90
GS029599,2025-10-24,B03,Day Pass,150,20
GS029600,2025-10-24,B03,Day Pass,150,20
GS029601,2025-10-24,B03,Day Pass,150,20
GS029602,2025-10-24,B03,Day Pass,150,20
GS029603,2025-10-24,B03,Day Pass,150,20
GS029604,2025-10-24,B03,Day Pass,150,20
GS029605,2025-10-24,B04,Personal Training,650,380
GS029606,2025-10-24,B04,Personal Training,650,380
GS029607,2025-10-24,B04,Personal Training,650,380
GS029608,2025-10-24,B04,Personal Training,650,380
GS029609,2025-10-24,B04,Group Class,250,90
GS029610,2025-10-24,B04,Group Class,250,90
GS029611,2025-10-24,B04,Group Class,250,90
GS029612,2025-10-24,B04,Group Class,250,90
GS029613,2025-10-24,B04,Group Class,250,90
GS029614,2025-10-24,B04,Group Class,250,90
GS029615,2025-10-24,B04,Day Pass,150,20
GS029616,2025-10-24,B04,Day Pass,150,20
GS029617,2025-10-24,B04,Day Pass,150,20
GS029618,2025-10-24,B04,Day Pass,150,20
GS029619,2025-10-24,B04,Day Pass,150,20
GS029620,2025-10-24,B04,Day Pass,150,20
GS029621,2025-10-24,B05,Personal Training,650,380
GS029622,2025-10-24,B05,Personal Training,650,380
GS029623,2025-10-24,B05,Personal Training,650,380
GS029624,2025-10-24,B05,Group Class,250,90
GS029625,2025-10-24,B05,Group Class,250,90
GS029626,2025-10-24,B05,Group Class,250,90
GS029627,2025-10-24,B05,Group Class,250,90
GS029628,2025-10-24,B05,Group Class,250,90
GS029629,2025-10-24,B05,Group Class,250,90
GS029630,2025-10-24,B05,Group Class,250,90
GS029631,2025-10-24,B05,Group Class,250,90
GS029632,2025-10-24,B05,Group Class,250,90
GS029633,2025-10-24,B05,Group Class,250,90
GS029634,2025-10-24,B05,Day Pass,150,20
GS029635,2025-10-24,B05,Day Pass,150,20
GS029636,2025-10-24,B05,Day Pass,150,20
GS029637,2025-10-24,B05,Day Pass,150,20
GS029638,2025-10-24,B05,Day Pass,150,20
GS029639,2025-10-25,B01,Personal Training,650,380
GS029640,2025-10-25,B01,Personal Training,650,380
GS029641,2025-10-25,B01,Personal Training,650,380
GS029642,2025-10-25,B01,Group Class,250,90
GS029643,2025-10-25,B01,Group Class,250,90
GS029644,2025-10-25,B01,Group Class,250,90
GS029645,2025-10-25,B01,Group Class,250,90
GS029646,2025-10-25,B01,Group Class,250,90
GS029647,2025-10-25,B01,Group Class,250,90
GS029648,2025-10-25,B01,Group Class,250,90
GS029649,2025-10-25,B01,Group Class,250,90
GS029650,2025-10-25,B01,Group Class,250,90
GS029651,2025-10-25,B01,Group Class,250,90
GS029652,2025-10-25,B01,Group Class,250,90
GS029653,2025-10-25,B01,Group Class,250,90
GS029654,2025-10-25,B01,Day Pass,150,20
GS029655,2025-10-25,B01,Day Pass,150,20
GS029656,2025-10-25,B01,Day Pass,150,20
GS029657,2025-10-25,B02,Personal Training,650,380
GS029658,2025-10-25,B02,Personal Training,650,380
GS029659,2025-10-25,B02,Personal Training,650,380
GS029660,2025-10-25,B02,Personal Training,650,380
GS029661,2025-10-25,B02,Personal Training,650,380
GS029662,2025-10-25,B02,Personal Training,650,380
GS029663,2025-10-25,B02,Personal Training,650,380
GS029664,2025-10-25,B02,Group Class,250,90
GS029665,2025-10-25,B02,Group Class,250,90
GS029666,2025-10-25,B02,Group Class,250,90
GS029667,2025-10-25,B02,Group Class,250,90
GS029668,2025-10-25,B02,Group Class,250,90
GS029669,2025-10-25,B02,Group Class,250,90
GS029670,2025-10-25,B02,Group Class,250,90
GS029671,2025-10-25,B02,Group Class,250,90
GS029672,2025-10-25,B02,Group Class,250,90
GS029673,2025-10-25,B02,Group Class,250,90
GS029674,2025-10-25,B02,Group Class,250,90
GS029675,2025-10-25,B02,Group Class,250,90
GS029676,2025-10-25,B02,Group Class,250,90
GS029677,2025-10-25,B02,Group Class,250,90
GS029678,2025-10-25,B02,Group Class,250,90
GS029679,2025-10-25,B02,Day Pass,150,20
GS029680,2025-10-25,B02,Day Pass,150,20
GS029681,2025-10-25,B02,Day Pass,150,20
GS029682,2025-10-25,B02,Day Pass,150,20
GS029683,2025-10-25,B02,Day Pass,150,20
GS029684,2025-10-25,B02,Day Pass,150,20
GS029685,2025-10-25,B02,Day Pass,150,20
GS029686,2025-10-25,B03,Personal Training,650,380
GS029687,2025-10-25,B03,Group Class,250,90
GS029688,2025-10-25,B03,Group Class,250,90
GS029689,2025-10-25,B03,Group Class,250,90
GS029690,2025-10-25,B03,Group Class,250,90
GS029691,2025-10-25,B03,Group Class,250,90
GS029692,2025-10-25,B03,Group Class,250,90
GS029693,2025-10-25,B03,Group Class,250,90
GS029694,2025-10-25,B03,Group Class,250,90
GS029695,2025-10-25,B03,Day Pass,150,20
GS029696,2025-10-25,B03,Day Pass,150,20
GS029697,2025-10-25,B03,Day Pass,150,20
GS029698,2025-10-25,B03,Day Pass,150,20
GS029699,2025-10-25,B03,Day Pass,150,20
GS029700,2025-10-25,B03,Day Pass,150,20
GS029701,2025-10-25,B04,Personal Training,650,380
GS029702,2025-10-25,B04,Personal Training,650,380
GS029703,2025-10-25,B04,Personal Training,650,380
GS029704,2025-10-25,B04,Personal Training,650,380
GS029705,2025-10-25,B04,Personal Training,650,380
GS029706,2025-10-25,B04,Group Class,250,90
GS029707,2025-10-25,B04,Group Class,250,90
GS029708,2025-10-25,B04,Group Class,250,90
GS029709,2025-10-25,B04,Group Class,250,90
GS029710,2025-10-25,B04,Group Class,250,90
GS029711,2025-10-25,B04,Group Class,250,90
GS029712,2025-10-25,B04,Group Class,250,90
GS029713,2025-10-25,B04,Group Class,250,90
GS029714,2025-10-25,B04,Group Class,250,90
GS029715,2025-10-25,B04,Group Class,250,90
GS029716,2025-10-25,B04,Day Pass,150,20
GS029717,2025-10-25,B04,Day Pass,150,20
GS029718,2025-10-25,B04,Day Pass,150,20
GS029719,2025-10-25,B04,Day Pass,150,20
GS029720,2025-10-25,B04,Day Pass,150,20
GS029721,2025-10-25,B04,Day Pass,150,20
GS029722,2025-10-25,B04,Day Pass,150,20
GS029723,2025-10-25,B05,Personal Training,650,380
GS029724,2025-10-25,B05,Personal Training,650,380
GS029725,2025-10-25,B05,Personal Training,650,380
GS029726,2025-10-25,B05,Personal Training,650,380
GS029727,2025-10-25,B05,Group Class,250,90
GS029728,2025-10-25,B05,Group Class,250,90
GS029729,2025-10-25,B05,Group Class,250,90
GS029730,2025-10-25,B05,Group Class,250,90
GS029731,2025-10-25,B05,Group Class,250,90
GS029732,2025-10-25,B05,Group Class,250,90
GS029733,2025-10-25,B05,Group Class,250,90
GS029734,2025-10-25,B05,Group Class,250,90
GS029735,2025-10-25,B05,Group Class,250,90
GS029736,2025-10-25,B05,Group Class,250,90
GS029737,2025-10-25,B05,Group Class,250,90
GS029738,2025-10-25,B05,Day Pass,150,20
GS029739,2025-10-25,B05,Day Pass,150,20
GS029740,2025-10-25,B05,Day Pass,150,20
GS029741,2025-10-25,B05,Day Pass,150,20
GS029742,2025-10-25,B05,Day Pass,150,20
GS029743,2025-10-25,B05,Day Pass,150,20
GS029744,2025-10-26,B01,Personal Training,650,380
GS029745,2025-10-26,B01,Personal Training,650,380
GS029746,2025-10-26,B01,Personal Training,650,380
GS029747,2025-10-26,B01,Group Class,250,90
GS029748,2025-10-26,B01,Group Class,250,90
GS029749,2025-10-26,B01,Group Class,250,90
GS029750,2025-10-26,B01,Group Class,250,90
GS029751,2025-10-26,B01,Group Class,250,90
GS029752,2025-10-26,B01,Group Class,250,90
GS029753,2025-10-26,B01,Group Class,250,90
GS029754,2025-10-26,B01,Group Class,250,90
GS029755,2025-10-26,B01,Group Class,250,90
GS029756,2025-10-26,B01,Group Class,250,90
GS029757,2025-10-26,B01,Group Class,250,90
GS029758,2025-10-26,B01,Day Pass,150,20
GS029759,2025-10-26,B01,Day Pass,150,20
GS029760,2025-10-26,B02,Personal Training,650,380
GS029761,2025-10-26,B02,Personal Training,650,380
GS029762,2025-10-26,B02,Personal Training,650,380
GS029763,2025-10-26,B02,Personal Training,650,380
GS029764,2025-10-26,B02,Personal Training,650,380
GS029765,2025-10-26,B02,Group Class,250,90
GS029766,2025-10-26,B02,Group Class,250,90
GS029767,2025-10-26,B02,Group Class,250,90
GS029768,2025-10-26,B02,Group Class,250,90
GS029769,2025-10-26,B02,Group Class,250,90
GS029770,2025-10-26,B02,Group Class,250,90
GS029771,2025-10-26,B02,Group Class,250,90
GS029772,2025-10-26,B02,Group Class,250,90
GS029773,2025-10-26,B02,Day Pass,150,20
GS029774,2025-10-26,B02,Day Pass,150,20
GS029775,2025-10-26,B03,Personal Training,650,380
GS029776,2025-10-26,B03,Personal Training,650,380
GS029777,2025-10-26,B03,Personal Training,650,380
GS029778,2025-10-26,B03,Group Class,250,90
GS029779,2025-10-26,B03,Group Class,250,90
GS029780,2025-10-26,B03,Group Class,250,90
GS029781,2025-10-26,B03,Group Class,250,90
GS029782,2025-10-26,B03,Group Class,250,90
GS029783,2025-10-26,B03,Group Class,250,90
GS029784,2025-10-26,B03,Group Class,250,90
GS029785,2025-10-26,B03,Group Class,250,90
GS029786,2025-10-26,B03,Day Pass,150,20
GS029787,2025-10-26,B03,Day Pass,150,20
GS029788,2025-10-26,B03,Day Pass,150,20
GS029789,2025-10-26,B04,Personal Training,650,380
GS029790,2025-10-26,B04,Personal Training,650,380
GS029791,2025-10-26,B04,Personal Training,650,380
GS029792,2025-10-26,B04,Group Class,250,90
GS029793,2025-10-26,B04,Group Class,250,90
GS029794,2025-10-26,B04,Group Class,250,90
GS029795,2025-10-26,B04,Group Class,250,90
GS029796,2025-10-26,B04,Group Class,250,90
GS029797,2025-10-26,B04,Day Pass,150,20
GS029798,2025-10-26,B04,Day Pass,150,20
GS029799,2025-10-26,B04,Day Pass,150,20
GS029800,2025-10-26,B04,Day Pass,150,20
GS029801,2025-10-26,B04,Day Pass,150,20
GS029802,2025-10-26,B04,Day Pass,150,20
GS029803,2025-10-26,B05,Personal Training,650,380
GS029804,2025-10-26,B05,Personal Training,650,380
GS029805,2025-10-26,B05,Group Class,250,90
GS029806,2025-10-26,B05,Group Class,250,90
GS029807,2025-10-26,B05,Group Class,250,90
GS029808,2025-10-26,B05,Group Class,250,90
GS029809,2025-10-26,B05,Group Class,250,90
GS029810,2025-10-26,B05,Group Class,250,90
GS029811,2025-10-26,B05,Day Pass,150,20
GS029812,2025-10-26,B05,Day Pass,150,20
GS029813,2025-10-26,B05,Day Pass,150,20
GS029814,2025-10-26,B05,Day Pass,150,20
GS029815,2025-10-26,B05,Day Pass,150,20
GS029816,2025-10-26,B05,Day Pass,150,20
GS029817,2025-10-26,B05,Day Pass,150,20
GS029818,2025-10-27,B01,Personal Training,650,380
GS029819,2025-10-27,B01,Personal Training,650,380
GS029820,2025-10-27,B01,Personal Training,650,380
GS029821,2025-10-27,B01,Personal Training,650,380
GS029822,2025-10-27,B01,Group Class,250,90
GS029823,2025-10-27,B01,Group Class,250,90
GS029824,2025-10-27,B01,Group Class,250,90
GS029825,2025-10-27,B01,Group Class,250,90
GS029826,2025-10-27,B01,Group Class,250,90
GS029827,2025-10-27,B01,Group Class,250,90
GS029828,2025-10-27,B01,Group Class,250,90
GS029829,2025-10-27,B01,Group Class,250,90
GS029830,2025-10-27,B01,Group Class,250,90
GS029831,2025-10-27,B01,Group Class,250,90
GS029832,2025-10-27,B01,Day Pass,150,20
GS029833,2025-10-27,B01,Day Pass,150,20
GS029834,2025-10-27,B01,Day Pass,150,20
GS029835,2025-10-27,B01,Day Pass,150,20
GS029836,2025-10-27,B01,Day Pass,150,20
GS029837,2025-10-27,B01,Day Pass,150,20
GS029838,2025-10-27,B02,Personal Training,650,380
GS029839,2025-10-27,B02,Personal Training,650,380
GS029840,2025-10-27,B02,Personal Training,650,380
GS029841,2025-10-27,B02,Personal Training,650,380
GS029842,2025-10-27,B02,Group Class,250,90
GS029843,2025-10-27,B02,Group Class,250,90
GS029844,2025-10-27,B02,Group Class,250,90
GS029845,2025-10-27,B02,Group Class,250,90
GS029846,2025-10-27,B02,Group Class,250,90
GS029847,2025-10-27,B02,Group Class,250,90
GS029848,2025-10-27,B02,Group Class,250,90
GS029849,2025-10-27,B02,Group Class,250,90
GS029850,2025-10-27,B02,Group Class,250,90
GS029851,2025-10-27,B02,Group Class,250,90
GS029852,2025-10-27,B02,Group Class,250,90
GS029853,2025-10-27,B02,Group Class,250,90
GS029854,2025-10-27,B02,Day Pass,150,20
GS029855,2025-10-27,B02,Day Pass,150,20
GS029856,2025-10-27,B02,Day Pass,150,20
GS029857,2025-10-27,B02,Day Pass,150,20
GS029858,2025-10-27,B02,Day Pass,150,20
GS029859,2025-10-27,B02,Day Pass,150,20
GS029860,2025-10-27,B02,Day Pass,150,20
GS029861,2025-10-27,B03,Personal Training,650,380
GS029862,2025-10-27,B03,Personal Training,650,380
GS029863,2025-10-27,B03,Group Class,250,90
GS029864,2025-10-27,B03,Group Class,250,90
GS029865,2025-10-27,B03,Group Class,250,90
GS029866,2025-10-27,B03,Group Class,250,90
GS029867,2025-10-27,B03,Day Pass,150,20
GS029868,2025-10-27,B03,Day Pass,150,20
GS029869,2025-10-27,B03,Day Pass,150,20
GS029870,2025-10-27,B03,Day Pass,150,20
GS029871,2025-10-27,B03,Day Pass,150,20
GS029872,2025-10-27,B04,Personal Training,650,380
GS029873,2025-10-27,B04,Personal Training,650,380
GS029874,2025-10-27,B04,Group Class,250,90
GS029875,2025-10-27,B04,Group Class,250,90
GS029876,2025-10-27,B04,Group Class,250,90
GS029877,2025-10-27,B04,Group Class,250,90
GS029878,2025-10-27,B04,Group Class,250,90
GS029879,2025-10-27,B04,Group Class,250,90
GS029880,2025-10-27,B04,Day Pass,150,20
GS029881,2025-10-27,B04,Day Pass,150,20
