payment_id,member_id,branch_id,plan_id,payment_date,payment_type,amount
PAY001936,M01936,B02,P3,2025-06-27,New,4000
PAY008774,M02849,B03,P2,06/27/2025,Renewal,1100
PAY002857,M02857,B03,P2,06/27/2025,New,1100
PAY002858,M02858,B03,P2,06/27/2025,New,1100
PAY008808,M04474,B05,P1,2025-06-27,Renewal,1500
PAY008658,M03661,B04,P1,2025-06-27,Renewal,1500
PAY008647,M00552,B01,P2,2025-06-27,Renewal,1100
PAY008828,M04249,B05,P3,2025-06-27,Renewal,4000
PAY008847,M01509,B02,P2,2025-06-27,Renewal,1100
PAY008890,M03228,B04,P3,2025-06-27,Renewal,4000
PAY008738,M01777,B02,P3,2025-06-27,Renewal,4000
PAY008870,M02591,B03,P5,06/27/2025,Renewal,13500
PAY008739,M01871,B02,P1,2025-06-27,Renewal,1500
PAY008878,M04551,B05,P3,2025-06-27,Renewal,4000
PAY008827,M04213,B05,P3,2025-06-27,Renewal,4000
PAY008674,M04196,B05,P3,2025-06-27,Renewal,4000
PAY008679,M01425,B02,P2,2025-06-28,Renewal,1100
PAY008852,M02509,B03,P3,06/28/2025,Renewal,4000
PAY008747,M03676,B04,P1,2025-06-28,Renewal,1500
PAY008771,M01890,B02,P1,2025-06-28,Renewal,1500
PAY008660,M04224,B05,P3,2025-06-28,Renewal,4000
PAY008903,M01939,B02,P3,2025-06-28,Renewal,4000
PAY008797,M04534,B05,P2,2025-06-28,Renewal,1100
PAY008694,M04492,B05,P1,2025-06-28,Renewal,1500
PAY004625,M04625,B05,P1,2025-06-28,New,1500
PAY008662,M04533,B05,P1,2025-06-28,Renewal,1500
PAY008809,M04587,B05,P1,2025-06-28,Renewal,1500
PAY001937,M01937,B02,P1,2025-06-28,New,1500
PAY008642,M04568,B05,P1,2025-06-28,Renewal,1500
PAY001924,M01924,B02,P5,2025-06-28,New,13500
PAY008757,M01868,B02,P1,2025-06-28,Renewal,1500
PAY008681,M01785,B02,P2,2025-06-28,Renewal,1100
PAY008754,M01571,B02,P1,2025-06-28,Renewal,1500
PAY008824,M03658,B04,P2,2025-06-28,Renewal,1100
PAY008795,M04298,B05,P3,2025-06-29,Renewal,4000
PAY008794,M04250,B05,P3,2025-06-29,Renewal,4000
PAY008871,M02643,B03,P2,06/29/2025,Renewal,1100
PAY008796,M04312,B05,P1,2025-06-29,Renewal,1500
PAY008826,M04094,B05,P5,2025-06-29,Renewal,13500
PAY008850,M01601,B02,P3,2025-06-29,Renewal,4000
PAY008829,M04274,B05,P3,2025-06-29,Renewal,4000
PAY001933,M01933,B02,P1,2025-06-29,New,1500
PAY008815,M00641,B01,P2,2025-06-29,Renewal,1100
PAY001932,M01932,B02,P1,2025-06-29,New,1500
PAY001931,M01931,B02,P4,2025-06-29,New,7500
PAY008881,M00650,B01,P2,2025-06-29,Renewal,1100
PAY008791,M03682,B04,P2,2025-06-29,Renewal,1100
PAY008713,M04324,B05,P2,2025-06-29,Renewal,1100
PAY008721,M01864,B02,P2,2025-06-29,Renewal,1100
PAY008685,M04591,B05,P1,2025-06-29,Renewal,1500
PAY008746,M03642,B04,P1,2025-06-29,Renewal,1500
PAY008755,M01787,B02,P1,2025-06-29,Renewal,1500
PAY008729,M04535,B05,P2,2025-06-29,Renewal,1100
PAY008668,M01388,B02,P3,2025-06-29,Renewal,4000
PAY008661,M04445,B05,P1,2025-06-29,Renewal,1500
PAY003701,M03701,B04,P4,2025-06-29,New,7500
PAY008716,M00203,B01,P1,2025-06-29,Renewal,1500
PAY008776,M04139,B05,P3,2025-06-29,Renewal,4000
PAY008688,M00143,B01,P3,2025-06-29,Renewal,4000
PAY000664,M00664,B01,P3,2025-06-29,New,4000
PAY000674,M00674,B01,P1,2025-06-29,New,1500
PAY008848,M01513,B02,P1,2025-06-30,Renewal,1500
PAY008689,M00334,B01,P3,2025-06-30,Renewal,4000
PAY008693,M03643,B04,P2,2025-06-30,Renewal,1100
PAY008839,M00619,B01,P2,2025-06-30,Renewal,1100
PAY008823,M03414,B04,P1,2025-06-30,Renewal,1500
PAY008818,M01779,B02,P1,2025-06-30,Renewal,1500
PAY008760,M02588,B03,P3,06/30/2025,Renewal,4000
PAY008725,M04043,B05,P1,2025-06-30,Renewal,1500
PAY008813,M00351,B01,P1,2025-06-30,Renewal,1500
PAY008724,M02845,B03,,06/30/2025,Renewal,1500
PAY004621,M04621,B05,P5,2025-06-30,New,13500
PAY003702,M03702,B04,P1,2025-06-30,New,1500
PAY008793,M04212,B05,P3,2025-06-30,Renewal,4000
PAY008859,M00217,B01,P1,2025-06-30,Renewal,1500
PAY008860,M00228,B01,P2,2025-06-30,Renewal,1100
PAY008922,M00453,B01,P3,2025-06-30,Renewal,4000
PAY008701,M00569,B01,P1,2025-06-30,Renewal,1500
PAY001908,M01908,B02,P3,2025-06-30,New,4000
PAY003687,M03687,B04,P1,2025-06-30,New,1500
PAY000653,M00653,B01,P3,2025-06-30,New,4000
PAY008900,M01843,B02,P1,2025-06-30,Renewal,1500
PAY008731,M00281,B01,P2,2025-06-30,Renewal,1100
PAY008902,M01919,B02,P2,2025-06-30,Renewal,1100
PAY008782,M01253,B02,P3,2025-06-30,Renewal,4000
PAY003716,M03716,B04,P1,2025-07-01,New,1500
PAY008932,M04161,B05,P1,2025-07-01,Renewal,1500
PAY003710,M03710,B04,P1,2025-07-01,New,1500
PAY008844,M01423,B02,P1,2025-07-01,Renewal,1500
PAY008846,M01444,B02,P3,2025-07-01,Renewal,4000
PAY008889,M02864,B03,P1,07/01/2025,Renewal,1500
PAY008883,M01453,B02,P3,2025-07-01,Renewal,4000
PAY008937,M02622,B03,P3,07/01/2025,Renewal,4000
PAY008908,M03980,B05,P1,2025-07-01,Renewal,1500
PAY008706,M03257,B04,P4,2025-07-01,Renewal,7500
PAY008730,M00156,B01,P3,2025-07-01,Renewal,4000
PAY008887,M02812,B03,P3,07/01/2025,Renewal,4000
PAY008766,M00428,B01,P1,2025-07-01,Renewal,1500
PAY008790,M03672,B04,P1,2025-07-01,Renewal,1500
PAY008683,M02508,B03,P1,07/01/2025,Renewal,1500
PAY000686,M00686,B01,P2,2025-07-01,New,1100
PAY008779,M00544,B01,P1,2025-07-01,Renewal,1500
PAY008863,M00406,B01,P2,2025-07-02,Renewal,1100
PAY008874,M03656,B04,P3,2025-07-02,Renewal,4000
PAY008786,M01774,B02,P3,2025-07-02,Renewal,4000
PAY008765,M00375,B01,P2,2025-07-02,Renewal,1100
PAY008948,M01583,B02,P4,2025-07-02,Renewal,7500
PAY008698,M00177,B01,P1,2025-07-02,Renewal,1500
PAY008905,M03140,B04,P3,2025-07-02,Renewal,4000
PAY008762,M04291,B05,P4,2025-07-02,Renewal,7500
PAY004638,M04638,B05,P5,2025-07-02,New,13500
PAY000689,M00689,B01,P4,2025-07-02,New,7500
PAY008814,M00365,B01,P4,2025-07-02,Renewal,7500
PAY008761,M03597,B04,P1,2025-07-02,Renewal,1500
PAY008750,M04524,B05,P1,2025-07-02,Renewal,1500
PAY008702,M00573,B01,P3,2025-07-02,Renewal,4000
PAY008825,M03978,B05,P1,2025-07-02,Renewal,1500
PAY008783,M01322,B02,P1,2025-07-02,Renewal,1500
PAY008840,M01211,B02,P3,2025-07-02,Renewal,4000
PAY008792,M04169,B05,P1,2025-07-02,Renewal,1500
PAY003713,M03713,B04,P4,2025-07-02,New,7500
PAY008942,M00122,B01,P3,2025-07-02,Renewal,4000
PAY008879,M00530,B01,P2,2025-07-03,Renewal,1100
PAY008891,M03322,B04,P1,2025-07-03,Renewal,1500
PAY008940,M02863,B03,P2,07/03/2025,Renewal,1100
PAY008913,M01904,B02,P2,2025-07-03,Renewal,1100
PAY008789,M02693,B03,P1,07/03/2025,Renewal,1500
PAY008710,M03644,B04,P2,2025-07-03,Renewal,1100
PAY000700,M00700,B01,P3,2025-07-03,New,4000
PAY008830,M04399,B05,P3,2025-07-03,Renewal,4000
PAY004646,M04646,B05,P1,2025-07-03,New,1500
PAY008732,M00293,B01,P3,2025-07-03,Renewal,4000
PAY008931,M03998,B05,P1,2025-07-03,Renewal,1500
PAY008736,M00621,B01,P1,2025-07-03,Renewal,1500
PAY008841,M01231,B02,P1,2025-07-03,Renewal,1500
PAY008843,M01348,B02,P1,2025-07-03,Renewal,1500
PAY008753,M01303,B02,P1,2025-07-03,Renewal,1500
PAY008758,M01882,B02,P1,2025-07-03,Renewal,1500
PAY008768,M01216,B02,P3,2025-07-03,Renewal,4000
PAY004635,M04635,B05,P3,2025-07-03,New,4000
PAY008812,M00326,B01,P1,2025-07-03,Renewal,1500
PAY008904,M02867,B03,P1,07/03/2025,Renewal,1500
PAY008831,M04486,B05,P1,2025-07-03,Renewal,1500
PAY000706,M00706,B01,P1,2025-07-03,New,1500
PAY008866,M01343,B02,P1,2025-07-03,Renewal,1500
PAY008728,M04502,B05,P3,2025-07-03,Renewal,4000
PAY008861,M00338,B01,P1,2025-07-03,Renewal,1500
PAY000699,M00699,B01,P2,2025-07-04,New,1100
PAY000703,M00703,B01,P5,2025-07-04,New,13500
PAY008787,M01816,B02,P3,2025-07-04,Renewal,4000
PAY002893,M02893,B03,P3,07/04/2025,New,4000
PAY008853,M02586,B03,,07/04/2025,Renewal,1500
PAY008943,M00368,B01,P3,2025-07-04,Renewal,4000
PAY008950,M01691,B02,P3,2025-07-04,Renewal,4000
PAY008872,M02860,B03,P1,07/04/2025,Renewal,1500
PAY008989,M04408,B05,P4,2025-07-04,Renewal,7500
PAY008744,M03604,B04,P3,2025-07-04,Renewal,4000
PAY008979,M00595,B01,P3,2025-07-04,Renewal,4000
PAY008806,M03488,B04,P2,2025-07-04,Renewal,1100
PAY008804,M01884,B02,P3,2025-07-04,Renewal,4000
PAY008788,M01849,B02,P2,2025-07-04,Renewal,1100
PAY008856,M03628,B04,P1,2025-07-04,Renewal,1500
PAY008993,M00483,B01,P3,2025-07-05,Renewal,4000
PAY008855,M02805,B03,P2,07/05/2025,Renewal,1100
PAY008971,M04417,B05,P4,2025-07-05,Renewal,7500
PAY008764,M00135,B01,P2,2025-07-05,Renewal,1100
PAY008838,M00488,B01,P3,2025-07-05,Renewal,4000
PAY003707,M03707,B04,P3,2025-07-05,New,4000
PAY004637,M04637,B05,P3,2025-07-05,New,4000
PAY008991,M00378,B01,P1,2025-07-05,Renewal,1500
PAY008956,M03271,B04,P5,2025-07-05,Renewal,13500
PAY008892,M03529,B04,P4,2025-07-05,Renewal,7500
PAY008867,M01539,B02,P1,2025-07-05,Renewal,1500
PAY008868,M01686,B02,P1,2025-07-05,Renewal,1500
PAY008919,M03690,B04,P2,2025-07-05,Renewal,1100
PAY008873,M03436,B04,P3,2025-07-05,Renewal,4000
PAY001971,M01971,B02,P4,2025-07-05,New,7500
PAY001955,M01955,B02,P1,2025-07-05,New,1500
PAY001947,M01947,B02,P1,2025-07-05,New,1500
PAY008854,M02746,B03,P1,07/06/2025,Renewal,1500
PAY008801,M01416,B02,P4,2025-07-06,Renewal,7500
PAY008759,M01889,B02,P2,2025-07-06,Renewal,1100
PAY004642,M04642,B05,P3,2025-07-06,New,4000
PAY002882,M02882,B03,P5,07/06/2025,New,13500
PAY001942,M01942,B02,P1,2025-07-06,New,1500
PAY008929,M03245,B04,P5,2025-07-06,Renewal,13500
PAY008936,M01935,B02,P1,2025-07-06,Renewal,1500
PAY008949,M01684,B02,P1,2025-07-06,Renewal,1500
PAY008880,M00605,B01,P3,2025-07-06,Renewal,4000
PAY008802,M01575,B02,P3,2025-07-06,Renewal,4000
PAY009011,M00279,B01,P4,2025-07-07,Renewal,7500
PAY009023,M03681,B04,P1,2025-07-07,Renewal,1500
PAY009026,M04514,B05,P1,2025-07-07,Renewal,1500
PAY009037,M01629,B02,P2,2025-07-07,Renewal,1100
PAY000695,M00695,B01,P5,2025-07-07,New,13500
PAY008915,M02729,B03,,07/07/2025,Renewal,7500
PAY008939,M02790,B03,P4,07/07/2025,Renewal,7500
PAY000709,M00709,B01,P4,2025-07-07,New,7500
PAY003718,M03718,B04,P4,2025-07-07,New,7500
PAY008964,M00604,B01,P1,2025-07-07,Renewal,1500
PAY008960,M04542,B05,P3,2025-07-07,Renewal,4000
PAY003709,M03709,B04,P2,2025-07-07,New,1100
PAY008947,M01492,B02,P2,2025-07-07,Renewal,1100
PAY008999,M01857,B02,P3,2025-07-07,Renewal,4000
PAY008933,M04422,B05,P3,2025-07-07,Renewal,4000
PAY008926,M01650,B02,P1,2025-07-07,Renewal,1500
PAY008800,M01285,B02,P3,2025-07-07,Renewal,4000
PAY008849,M01537,B02,P2,2025-07-07,Renewal,1100
PAY008833,M00037,B01,P1,2025-07-07,Renewal,1500
PAY004636,M04636,B05,P3,2025-07-07,New,4000
PAY008894,M04602,B05,P2,2025-07-07,Renewal,1100
PAY008781,M01221,B02,P1,2025-07-07,Renewal,1500
PAY008836,M00209,B01,P1,2025-07-07,Renewal,1500
PAY008811,M00277,B01,P3,2025-07-08,Renewal,4000
PAY003722,M03722,B04,P4,2025-07-08,New,7500
PAY003721,M03721,B04,P3,2025-07-08,New,4000
PAY009044,M04286,B05,P2,2025-07-08,Renewal,1100
PAY009040,M01911,B02,P2,2025-07-08,Renewal,1100
PAY009029,M00524,B01,P1,2025-07-08,Renewal,1500
PAY008930,M03624,B04,P3,2025-07-08,Renewal,4000
PAY008785,M01585,B02,P3,2025-07-08,Renewal,4000
PAY008857,M03680,B04,P2,2025-07-08,Renewal,1100
PAY008954,M02795,B03,P2,07/08/2025,Renewal,1100
PAY008845,M01427,B02,P2,2025-07-08,Renewal,1100
PAY003724,M03724,B04,P1,2025-07-08,New,1500
PAY009054,M01391,B02,P2,2025-07-08,Renewal,1100
PAY008923,M00534,B01,P2,2025-07-08,Renewal,1100
PAY008921,M00158,B01,P1,2025-07-08,Renewal,1500
PAY000691,M00691,B01,P1,2025-07-08,New,1500
PAY008967,M01848,B02,P3,2025-07-08,Renewal,4000
PAY008959,M04366,B05,P1,2025-07-08,Renewal,1500
PAY008834,M00144,B01,P2,2025-07-08,Renewal,1100
PAY000694,M00694,B01,P5,2025-07-08,New,13500
PAY009059,M04627,B05,P1,2025-07-08,Renewal,1500
PAY008918,M03521,B04,P2,2025-07-08,Renewal,1100
PAY008858,M03683,B04,P2,2025-07-08,Renewal,1100
PAY001973,M01973,B02,P1,2025-07-09,New,1500
PAY009007,M03265,B04,P5,2025-07-09,Renewal,13500
PAY008864,M00560,B01,P1,2025-07-09,Renewal,1500
PAY001972,M01972,B02,P1,2025-07-09,New,1500
PAY008807,M03983,B05,P1,2025-07-09,Renewal,1500
PAY008916,M03217,B04,P3,2025-07-09,Renewal,4000
PAY008877,M04529,B05,P2,2025-07-09,Renewal,1100
PAY001957,M01957,B02,P5,2025-07-09,New,13500
PAY009002,M02571,B03,P4,07/09/2025,Renewal,7500
PAY008799,M00615,B01,P2,2025-07-09,Renewal,1100
PAY004645,M04645,B05,P2,2025-07-09,New,1100
PAY002886,M02886,B03,P5,07/09/2025,New,13500
PAY008974,M00300,B01,P2,2025-07-09,Renewal,1100
PAY008975,M00446,B01,P2,2025-07-09,Renewal,1100
PAY002883,M02883,B03,P4,07/09/2025,New,7500
PAY008899,M01746,B02,P2,2025-07-09,Renewal,1100
PAY009064,M00632,B01,P2,2025-07-09,Renewal,1100
PAY009067,M01396,B02,P3,2025-07-09,Renewal,4000
PAY003720,M03720,B04,P4,2025-07-09,New,7500
PAY008909,M00454,B01,P3,2025-07-09,Renewal,4000
PAY009038,M01666,B02,P1,2025-07-09,Renewal,1500
PAY003706,M03706,B04,P3,2025-07-09,New,4000
PAY008842,M01300,B02,P3,2025-07-09,Renewal,4000
PAY008888,M02825,B03,P3,07/09/2025,Renewal,4000
PAY008990,M00178,B01,P1,2025-07-10,Renewal,1500
PAY008822,M03411,B04,P4,2025-07-10,Renewal,7500
PAY008938,M02747,B03,P1,07/10/2025,Renewal,1500
PAY008968,M03668,B04,P1,2025-07-10,Renewal,1500
PAY008935,M01298,B02,P2,2025-07-10,Renewal,1100
PAY000707,M00707,B01,P5,2025-07-10,New,13500
PAY009031,M00669,B01,P2,2025-07-10,Renewal,1100
PAY008907,M03388,B04,P1,2025-07-10,Renewal,1500
PAY008910,M01618,B02,P3,2025-07-10,Renewal,4000
PAY008911,M01839,B02,P3,2025-07-10,Renewal,4000
PAY008914,M02653,B03,P4,07/10/2025,Renewal,7500
PAY008912,M01861,B02,P2,2025-07-10,Renewal,1100
PAY009024,M04075,B05,P3,2025-07-10,Renewal,4000
PAY008901,M01912,B02,P1,2025-07-10,Renewal,1500
PAY008928,M02827,B03,P3,07/10/2025,Renewal,4000
PAY008893,M04552,B05,P3,2025-07-10,Renewal,4000
PAY008924,M00623,B01,P2,2025-07-10,Renewal,1100
PAY009084,M00458,B01,P2,2025-07-10,Renewal,1100
PAY008835,M00171,B01,P1,2025-07-10,Renewal,1500
PAY009082,M00126,B01,P3,2025-07-11,Renewal,4000
PAY008965,M01642,B02,P1,2025-07-11,Renewal,1500
PAY009045,M04395,B05,P5,2025-07-11,Renewal,13500
PAY009089,M01489,B02,P2,2025-07-11,Renewal,1100
PAY009115,M03184,B04,P3,2025-07-11,Renewal,4000
PAY000704,M00704,B01,P3,2025-07-11,New,4000
PAY009014,M01258,B02,P1,2025-07-11,Renewal,1500
PAY008898,M01434,B02,P5,2025-07-11,Renewal,13500
PAY008886,M02598,B03,P1,07/11/2025,Renewal,1500
PAY009009,M04100,B05,P1,2025-07-11,Renewal,1500
PAY008875,M04164,B05,P1,2025-07-11,Renewal,1500
PAY009021,M03664,B04,P3,2025-07-11,Renewal,4000
PAY008996,M01441,B02,P3,2025-07-11,Renewal,4000
PAY008869,M01792,B02,P1,2025-07-11,Renewal,1500
PAY008973,M00250,B01,P5,2025-07-11,Renewal,13500
PAY009048,M00113,B01,P5,2025-07-12,Renewal,13500
PAY009027,M00330,B01,P3,2025-07-12,Renewal,4000
PAY009055,M01938,B02,P1,2025-07-12,Renewal,1500
PAY008994,M01168,B02,P3,2025-07-12,Renewal,4000
PAY009008,M03309,B04,P3,2025-07-12,Renewal,4000
PAY008997,M01511,B02,P3,2025-07-12,Renewal,4000
PAY009019,M03499,B04,P4,2025-07-12,Renewal,7500
PAY009100,M04597,B05,P4,2025-07-12,Renewal,7500
PAY009107,M00499,B01,P3,2025-07-12,Renewal,4000
PAY002887,M02887,B03,P3,07/12/2025,New,4000
PAY008862,M00356,B01,P1,2025-07-12,Renewal,1500
PAY008885,M01854,B02,P1,2025-07-12,Renewal,1500
PAY008884,M01555,B02,P3,2025-07-12,Renewal,4000
PAY008882,M01432,B02,P1,2025-07-12,Renewal,1500
PAY008876,M04215,B05,P5,2025-07-12,Renewal,13500
PAY008906,M03325,B04,P5,2025-07-12,Renewal,13500
PAY008945,M00607,B01,P3,2025-07-12,Renewal,4000
PAY003719,M03719,B04,P3,2025-07-12,New,4000
PAY008897,M00285,B01,P4,2025-07-12,Renewal,7500
PAY002876,M02876,B03,P2,07/12/2025,New,1100
PAY008895,M00047,B01,P1,2025-07-12,Renewal,1500
PAY008955,M02815,B03,P3,07/12/2025,Renewal,4000
PAY002880,M02880,B03,P3,07/12/2025,New,4000
PAY002885,M02885,B03,P4,07/12/2025,New,7500
PAY004644,M04644,B05,P3,2025-07-13,New,4000
PAY009033,M01326,B02,P2,2025-07-13,Renewal,1100
PAY009034,M01336,B02,P2,2025-07-13,Renewal,1100
PAY009036,M01442,B02,P3,2025-07-13,Renewal,4000
PAY009133,M04619,B05,P2,2025-07-13,Renewal,1100
PAY000690,M00690,B01,P2,2025-07-13,New,1100
PAY009097,M03631,B04,P3,2025-07-13,Renewal,4000
PAY000692,M00692,B01,P3,2025-07-13,New,4000
PAY003712,M03712,B04,P1,2025-07-13,New,1500
PAY000698,M00698,B01,P1,2025-07-13,New,1500
PAY009068,M01497,B02,P3,2025-07-13,Renewal,4000
PAY002874,M02874,B03,P4,07/13/2025,New,7500
PAY009049,M00226,B01,P1,2025-07-13,Renewal,1500
PAY002875,M02875,B03,P2,07/13/2025,New,1100
PAY009057,M03992,B05,P4,2025-07-13,Renewal,7500
PAY008970,M04145,B05,P3,2025-07-13,Renewal,4000
PAY008972,M04610,B05,P3,2025-07-13,Renewal,4000
PAY008992,M00475,B01,P4,2025-07-13,Renewal,7500
PAY008985,M02520,B03,P3,07/13/2025,Renewal,4000
PAY008941,M03536,B04,P4,2025-07-13,Renewal,7500
PAY008983,M01661,B02,P3,2025-07-13,Renewal,4000
PAY009094,M03525,B04,P4,2025-07-14,Renewal,7500
PAY008962,M00440,B01,P4,2025-07-14,Renewal,7500
PAY008987,M02728,B03,P4,07/14/2025,Renewal,7500
PAY009101,M04617,B05,P1,2025-07-14,Renewal,1500
PAY002884,M02884,B03,P1,07/14/2025,New,1500
PAY009071,M01835,B02,P3,2025-07-14,Renewal,4000
PAY008946,M01474,B02,P2,2025-07-14,Renewal,1100
PAY002889,M02889,B03,P5,07/14/2025,New,13500
PAY008998,M01823,B02,P2,2025-07-14,Renewal,1100
PAY008920,M03704,B04,P1,2025-07-14,Renewal,1500
PAY009042,M03113,B04,P2,2025-07-14,Renewal,1100
PAY004639,M04639,B05,P3,2025-07-14,New,4000
PAY008969,M04013,B05,P2,2025-07-14,Renewal,1100
PAY009080,M04620,B05,P1,2025-07-14,Renewal,1500
PAY009136,M00606,B01,P1,2025-07-14,Renewal,1500
PAY008986,M02624,B03,P3,07/14/2025,Renewal,4000
PAY009154,M01199,B02,P4,2025-07-14,Renewal,7500
PAY002881,M02881,B03,P4,07/14/2025,New,7500
PAY008896,M00083,B01,P5,2025-07-14,Renewal,13500
PAY009088,M01381,B02,P2,2025-07-14,Renewal,1100
PAY009020,M03659,B04,P2,2025-07-14,Renewal,1100
PAY009121,M00328,B01,P3,2025-07-14,Renewal,4000
PAY009066,M00680,B01,P3,2025-07-14,Renewal,4000
PAY009096,M03629,B04,P4,2025-07-15,Renewal,7500
PAY008917,M03503,B04,P3,2025-07-15,Renewal,4000
PAY008966,M01778,B02,P1,2025-07-15,Renewal,1500
PAY009104,M00434,B01,P3,2025-07-15,Renewal,4000
PAY009111,M01841,B02,P3,2025-07-15,Renewal,4000
PAY008978,M00584,B01,P3,2025-07-15,Renewal,4000
PAY009135,M00597,B01,P2,2025-07-15,Renewal,1100
PAY009148,M02720,B03,P1,07/15/2025,Renewal,1500
PAY009170,M01361,B02,P4,2025-07-15,Renewal,7500
PAY009187,M04613,B05,P1,2025-07-15,Renewal,1500
PAY009099,M04299,B05,P3,2025-07-15,Renewal,4000
PAY009109,M01161,B02,P1,2025-07-15,Renewal,1500
PAY009074,M03632,B04,P3,2025-07-15,Renewal,4000
PAY003723,M03723,B04,P1,2025-07-15,New,1500
PAY002878,M02878,B03,P3,07/15/2025,New,4000
PAY009025,M04132,B05,P1,2025-07-15,Renewal,1500
PAY000701,M00701,B01,P4,2025-07-15,New,7500
PAY001945,M01945,B02,P3,2025-07-15,New,4000
PAY009050,M00451,B01,P4,2025-07-15,Renewal,7500
PAY008951,M01705,B02,P3,2025-07-15,Renewal,4000
PAY009004,M02667,B03,P1,07/15/2025,Renewal,1500
PAY009016,M01673,B02,P4,2025-07-15,Renewal,7500
PAY009012,M00498,B01,P1,2025-07-15,Renewal,1500
PAY008925,M00665,B01,P1,2025-07-16,Renewal,1500
PAY009017,M01739,B02,P1,2025-07-16,Renewal,1500
PAY009147,M01928,B02,P1,2025-07-16,Renewal,1500
PAY009144,M01738,B02,P1,2025-07-16,Renewal,1500
PAY008927,M01829,B02,P3,2025-07-16,Renewal,4000
PAY009070,M01632,B02,P1,2025-07-16,Renewal,1500
PAY009092,M03300,B04,P3,2025-07-16,Renewal,4000
PAY009116,M03968,B05,P5,2025-07-16,Renewal,13500
PAY009043,M03231,B04,P1,2025-07-16,Renewal,1500
PAY008952,M02516,B03,P4,07/16/2025,Renewal,7500
PAY008953,M02518,B03,P1,07/16/2025,Renewal,1500
PAY009058,M04558,B05,P3,2025-07-16,Renewal,4000
PAY009061,M00085,B01,P1,2025-07-16,Renewal,1500
PAY009132,M04545,B05,P3,2025-07-16,Renewal,4000
PAY009122,M00567,B01,P2,2025-07-16,Renewal,1100
PAY008977,M00583,B01,P3,2025-07-16,Renewal,4000
PAY000687,M00687,B01,P2,2025-07-16,New,1100
PAY002891,M02891,B03,P4,07/16/2025,New,7500
PAY000693,M00693,B01,P4,2025-07-16,New,7500
PAY001966,M01966,B02,P3,2025-07-16,New,4000
PAY004641,M04641,B05,P5,2025-07-16,New,13500
PAY001958,M01958,B02,P1,2025-07-16,New,1500
PAY008961,M00168,B01,P1,2025-07-17,Renewal,1500
PAY009209,M02765,B03,P2,07/17/2025,Renewal,1100
PAY003714,M03714,B04,P4,2025-07-17,New,7500
PAY009210,M03697,B04,P1,2025-07-17,Renewal,1500
PAY009173,M01663,B02,P4,2025-07-17,Renewal,7500
PAY004647,M04647,B05,P3,2025-07-17,New,4000
PAY009103,M00193,B01,P3,2025-07-17,Renewal,4000
PAY001956,M01956,B02,P3,2025-07-17,New,4000
PAY009075,M03648,B04,P5,2025-07-17,Renewal,13500
PAY008963,M00556,B01,P1,2025-07-17,Renewal,1500
PAY008958,M04338,B05,P1,2025-07-17,Renewal,1500
PAY008980,M01241,B02,P5,2025-07-17,Renewal,13500
PAY008934,M00019,B01,P5,2025-07-17,Renewal,13500
PAY008944,M00586,B01,P1,2025-07-17,Renewal,1500
PAY008984,M02513,B03,P4,07/17/2025,Renewal,7500
PAY009063,M00106,B01,P1,2025-07-17,Renewal,1500
PAY009079,M04611,B05,P3,2025-07-18,Renewal,4000
PAY008957,M03451,B04,P4,2025-07-18,Renewal,7500
PAY009130,M02684,B03,P1,07/18/2025,Renewal,1500
PAY008981,M01536,B02,P1,2025-07-18,Renewal,1500
PAY009006,M02818,B03,P3,07/18/2025,Renewal,4000
PAY009212,M04415,B05,P3,2025-07-18,Renewal,4000
PAY009114,M03147,B04,P3,2025-07-18,Renewal,4000
PAY009102,M00087,B01,P4,2025-07-18,Renewal,7500
PAY009046,M04427,B05,P1,2025-07-18,Renewal,1500
PAY009052,M00472,B01,P3,2025-07-18,Renewal,4000
PAY009056,M02752,B03,P4,07/18/2025,Renewal,7500
PAY009153,M00662,B01,P1,2025-07-18,Renewal,1500
PAY009118,M04430,B05,P4,2025-07-18,Renewal,7500
PAY002873,M02873,B03,P5,07/18/2025,New,13500
PAY001943,M01943,B02,P4,2025-07-18,New,7500
PAY009223,M01493,B02,P3,2025-07-18,Renewal,4000
PAY000697,M00697,B01,P1,2025-07-18,New,1500
PAY001946,M01946,B02,P3,2025-07-18,New,4000
PAY009190,M00578,B01,P3,2025-07-18,Renewal,4000
PAY001967,M01967,B02,P5,2025-07-18,New,13500
PAY009195,M02623,B03,P2,07/18/2025,Renewal,1100
PAY009160,M03319,B04,P3,2025-07-18,Renewal,4000
PAY000708,M00708,B01,P4,2025-07-18,New,7500
PAY001951,M01951,B02,P3,2025-07-19,New,4000
PAY009235,M04375,B05,P1,2025-07-19,Renewal,1500
PAY009125,M00684,B01,P2,2025-07-19,Renewal,1100
PAY009069,M01604,B02,P1,2025-07-19,Renewal,1500
PAY009120,M00239,B01,P5,2025-07-19,Renewal,13500
PAY009117,M03994,B05,P1,2025-07-19,Renewal,1500
PAY009177,M02732,B03,P4,07/19/2025,Renewal,7500
PAY004630,M04630,B05,P4,2025-07-19,New,7500
PAY009090,M01611,B02,P3,2025-07-19,Renewal,4000
PAY003725,M03725,B04,P1,2025-07-19,New,1500
PAY009039,M01870,B02,P1,2025-07-19,Renewal,1500
PAY009105,M00435,B01,P4,2025-07-19,Renewal,7500
PAY009253,M04186,B05,P4,2025-07-19,Renewal,7500
PAY008976,M00551,B01,P5,2025-07-19,Renewal,13500
